fecha,buy_in,total_pagado,itm,posicion,total_jugadores,premio,tipo,jugadores_por_mesa,mesa_final,ciegas_iniciales,tiempo_de_ciega,registro_tardio,ciegas_en_burbuja
2025-03-16,"5,00","5,00",False,1234,2342,"0,00",PKO,6,False,"100,00",5,"75,00","0,00"
2025-03-16,"10,00","10,00",False,332,767,"0,00",NORMAL,6,False,"40,00",8,"35,00","0,00"
2025-03-16,"10,00","10,00",True,89,643,"15,73",NORMAL,9,False,"33,00",8,"48,00","3,00"
2025-03-16,"10,00","10,00",False,141,288,"0,00",PKO,3,False,"25,00",2,"23,00","0,00"
2025-03-17,"5,00","5,00",False,111,655,"0,00",MYSTERY,6,False,"28,00",7,"25,00","0,00"
2025-03-17,"5,00","5,00",False,546,733,"0,00",MYSTERY,8,False,"16,00",8,"18,00","0,00"
2025-03-17,"5,00","10,00",False,322,765,"0,00",NORMAL,6,False,"62,00",10,"77,00","0,00"
2025-03-17,"20,00","20,00",False,41,215,"0,00",MYSTERY,8,False,"40,00",8,"67,00","0,00"
2025-03-17,"5,00","5,00",False,123,432,"0,00",MYSTERY,6,False,"100,00",5,"75,00","0,00"
2025-03-17,"10,00","10,00",False,75,319,"0,00",MYSTERY,6,False,"100,00",4,"45,00","0,00"
2025-03-17,"10,00","10,00",False,155,322,"11,26",SPIN & GO - PKO,3,False,"25,00",2,"20,00","0,00"
2025-03-17,"10,00","10,00",True,71,986,"18,16",NORMAL,6,False,"28,00",8,"15,00","54,00"
2025-03-17,"5,00","5,00",False,733,1873,"0,00",MYSTERY,6,False,"25,00",7,"21,00","0,00"
2025-03-17,"10,00","20,00",False,653,1239,"5,63",PKO,6,False,"100,00",8,"105,00","0,00"
2025-03-17,"5,00","5,00",False,1348,3499,"0,00",MYSTERY,7,False,"75,00",9,"90,00","0,00"
2025-03-17,"10,00","10,00",False,322,2048,"0,00",MYSTERY,6,False,"100,00",6,"90,00","0,00"
2025-03-17,"5,00","5,00",False,344,898,"0,00",MYSTERY,8,False,"50,00",8,"66,00","0,00"
2025-03-17,"10,00","10,00",True,258,2926,"42,52",MYSTERY,7,False,"41,00",9,"74,00","39,00"
2025-03-18,"10,00","10,00",False,111,332,"0,00",MYSTERY,6,False,"57,00",4,"26,00","0,00"
2025-03-18,"8,80","8,80",True,38,240,"10,35",MYSTERY,8,False,"25,00",10,"50,00","41,00"
2025-03-18,"5,00","5,00",False,566,988,"0,00",MYSTERY,8,False,"83,00",8,"102,00","0,00"
2025-03-18,"10,00","20,00",False,433,877,"0,00",PKO,6,False,"200,00",10,"150,00","0,00"
2025-03-18,"10,00","10,00",False,56,368,"0,00",NORMAL,6,False,"50,00",8,"54,00","0,00"
2025-03-18,"10,00","10,00",False,644,2338,"0,00",MYSTERY,6,False,"100,00",8,"100,00","0,00"
2025-03-18,"20,00","20,00",False,455,987,"0,00",MYSTERY,6,False,"41,00",8,"80,00","0,00"
2025-03-18,"5,00","5,00",False,441,776,"0,00",NORMAL,6,False,"41,00",10,"75,00","0,00"
2025-03-18,"44,00","3,30",False,32,138,"0,00",NORMAL,8,False,"250,00",10,"180,00","0,00"
2025-03-18,"10,00","20,00",False,1455,2343,"0,00",MYSTERY,8,False,"166,00",8,"150,00","0,00"
2025-03-18,"10,00","10,00",False,311,1102,"0,00",NORMAL,6,False,"100,00",8,"95,00","0,00"
2025-03-18,"5,00","5,00",False,744,1388,"0,00",PKO,6,False,"100,00",8,"97,00","0,00"
2025-03-18,"5,00","5,00",False,1121,3456,"0,00",MYSTERY,7,False,"100,00",9,"130,00","0,00"
2025-03-18,"10,00","10,00",False,321,544,"0,00",PKO,6,False,"125,00",8,"135,00","0,00"
2025-03-18,"5,00","5,00",False,188,1356,"0,00",MYSTERY,6,False,"100,00",5,"61,00","0,00"
2025-03-18,"10,00","10,00",False,981,2543,"0,00",MYSTERY,6,False,"100,00",6,"98,00","0,00"
2025-03-19,"10,00","10,00",False,53,299,"0,00",MYSTERY,6,False,"40,00",4,"18,00","0,00"
2025-03-19,"8,80","8,80",False,97,164,"0,00",MYSTERY,8,False,"20,00",10,"45,00","0,00"
2025-03-19,"10,00","10,00",False,433,765,"0,00",PKO,6,False,"200,00",10,"145,00","0,00"
2025-03-19,"5,00","5,00",False,544,987,"0,00",MYSTERY,8,False,"71,00",8,"94,00","0,00"
2025-03-19,"10,00","10,00",False,181,765,"0,00",NORMAL,6,False,"25,00",8,"22,00","0,00"
2025-03-19,"5,00","5,00",False,178,433,"0,00",NORMAL,6,False,"35,00",7,"35,00","0,00"
2025-03-19,"5,00","5,00",False,788,1765,"0,00",MYSTERY,6,False,"52,00",7,"26,00","0,00"
2025-03-19,"5,00","5,00",True,225,1528,"7,96",MYSTERY,8,False,"25,00",8,"48,00","14,00"
2025-03-20,"5,00","5,00",True,67,456,"7,92",MYSTERY,8,False,"25,00",8,"33,00","12,00"
2025-03-20,"10,00","10,00",True,32,282,"15,05",MYSTERY,6,False,"100,00",8,"91,00","6,00"
2025-03-20,"3,00","3,00",False,54,144,"0,00",PKO,9,False,"166,00",8,"86,00","0,00"
2025-03-20,"5,00","5,00",False,65,143,"0,00",SPIN & GO - PKO,3,False,"25,00",5,"37,00","0,00"
2025-03-20,"10,00","10,00",False,187,322,"0,00",MYSTERY,8,False,"35,00",8,"56,00","0,00"
2025-03-20,"10,00","10,00",False,876,2331,"0,00",MYSTERY,7,False,"50,00",9,"69,00","0,00"
2025-03-20,"10,00","10,00",False,432,987,"0,00",PKO,8,False,"48,00",7,"68,00","0,00"
2025-03-20,"5,00","10,00",True,86,1237,"16,79",MYSTERY,6,False,"100,00",5,"51,00","15,00"
2025-03-20,"20,00","20,00",False,73,161,"9,00",PKO,6,False,"200,00",5,"90,00","0,00"
2025-03-20,"10,00","10,00",True,151,979,"15,79",MYSTERY,8,False,"71,00",5,"55,00","13,00"
2025-03-21,"5,00","10,00",True,72,1326,"34,97",MYSTERY,8,False,"25,00",8,"33,00","12,00"
2025-03-21,"5,00","5,00",True,1,1362,"827,58",PKO,6,True,"50,00",5,"41,00","60,00"
2025-03-21,"10,00","10,00",False,12,41,"0,00",SAT,8,False,"100,00",5,"30,00","0,00"
2025-03-21,"2,00","2,00",True,27,1274,"8,39",SPIN & GO - PKO,3,False,"25,00",2,"9,00","21,00"
2025-03-23,"5,00","5,00",False,10,71,"0,00",SAT,6,False,"50,00",5,"23,00","0,00"
2025-03-23,"10,00","10,00",False,543,1432,"0,00",NORMAL,6,False,"50,00",8,"50,00","0,00"
2025-03-23,"5,00","5,00",False,32,87,"0,00",SAT,6,False,"50,00",5,"19,00","0,00"
2025-03-23,"20,00","20,00",False,1655,4339,"0,00",PKO,8,False,"400,00",10,"182,00","0,00"
2025-03-23,"10,00","20,00",False,387,1891,"0,00",MYSTERY,6,False,"100,00",8,"91,00","0,00"
2025-03-23,"10,00","10,00",False,21,56,"0,00",SAT,8,False,"100,00",5,"30,00","0,00"
2025-03-23,"5,00","10,00",True,154,2869,"22,31",MYSTERY,8,False,"67,00",8,"80,00","25,00"
2025-03-23,"10,00","10,00",False,622,1384,"0,00",NORMAL,6,False,"100,00",8,"96,00","0,00"
2025-03-23,"5,00","5,00",False,13,114,"0,00",SAT,6,False,"50,00",5,"12,00","0,00"
2025-03-23,"20,00","20,00",True,27,720,"192,54",MYSTERY,6,False,"50,00",8,"51,00","20,00"
2025-03-23,"20,00","20,00",False,2800,5987,"0,00",MYSTERY,9,False,"200,00",6,"143,00","0,00"
2025-03-23,"5,00","5,00",False,1462,2786,"0,00",PKO,6,False,"100,00",5,"55,00","0,00"
2025-03-24,"10,00","10,00",False,165,321,"0,00",SPIN & GO - PKO,3,False,"15,00",2,"9,00","0,00"
2025-03-24,"5,00","5,00",False,394,1523,"5,07",PKO,6,False,"78,00",5,"48,00","0,00"
2025-03-24,"5,00","5,00",True,116,1158,"15,89",MYSTERY,8,False,"30,00",8,"44,00","15,00"
2025-03-24,"10,00","10,00",True,7,69,"24,21",NORMAL,8,True,"62,00",8,"60,00","6,00"
2025-03-25,"20,00","20,00",True,20,135,"32,72",NORMAL,8,False,"25,00",3,"5,00","2,00"
2025-03-25,"20,00","20,00",False,654,1342,"0,00",MYSTERY,6,False,"61,00",10,"101,00","0,00"
2025-03-25,"1,00","1,00",False,21,85,"0,00",SAT,6,False,"100,00",5,"21,00","0,00"
2025-03-25,"2,50","2,50",False,13,42,"0,00",SAT,6,False,"100,00",5,"21,00","0,00"
2025-03-25,"5,00","5,00",False,11,14,"0,00",SAT,6,False,"100,00",5,"21,00","0,00"
2025-03-25,"10,00","10,00",False,332,765,"0,00",MYSTERY,6,False,"58,00",8,"58,00","0,00"
2025-03-25,"10,00","20,00",False,1432,2342,"0,00",MYSTERY,8,False,"125,00",8,"135,00","0,00"
2025-03-25,"5,00","5,00",False,182,682,"0,00",NORMAL,6,False,"35,00",10,"48,00","0,00"
2025-03-25,"20,00","20,00",False,258,433,"0,00",MYSTERY,6,False,"80,00",8,"79,00","0,00"
2025-03-25,"6,00","6,00",False,43,87,"0,00",SAT,8,False,"20,00",5,"11,00","0,00"
2025-03-25,"20,00","20,00",False,186,461,"0,00",PKO,6,False,"100,00",5,"71,00","0,00"
2025-03-25,"10,00","10,00",False,182,888,"0,00",NORMAL,6,False,"39,00",8,"45,00","0,00"
2025-03-25,"10,00","10,00",False,1654,4321,"0,00",PKO,8,False,"100,00",8,"135,00","0,00"
2025-03-26,"5,00","5,00",True,26,168,"5,35",PKO,9,False,"25,00",5,"15,00","5,00"
2025-03-26,"5,00","5,00",True,98,1335,"54,43",MYSTERY,6,False,"16,00",8,"15,00","19,00"
2025-03-26,"20,00","20,00",False,611,986,"0,00",MYSTERY,6,False,"57,00",8,"57,00","0,00"
2025-03-26,"5,00","5,00",False,655,1332,"0,00",PKO,6,False,"62,00",5,"31,00","0,00"
2025-03-26,"5,00","5,00",False,345,873,"0,00",NORMAL,6,False,"25,00",10,"15,00","0,00"
2025-03-26,"5,00","5,00",False,910,1344,"0,00",MYSTERY,8,False,"25,00",8,"43,00","0,00"
2025-03-26,"10,00","10,00",False,311,788,"0,00",NORMAL,6,False,"61,00",8,"60,00","0,00"
2025-03-26,"20,00","40,00",False,230,979,"0,00",NORMAL,8,False,"125,00",8,"115,00","0,00"
2025-03-26,"5,00","5,00",False,1422,3211,"0,00",MYSTERY,7,False,"100,00",9,"124,00","0,00"
2025-03-26,"10,00","20,00",False,1433,2349,"0,00",MYSTERY,6,False,"200,00",8,"155,00","0,00"
2025-03-26,"5,00","5,00",False,781,1651,"0,00",MYSTERY,8,False,"100,00",8,"115,00","0,00"
2025-03-26,"10,00","10,00",False,1111,1654,"0,00",PKO,6,False,"200,00",6,"98,00","0,00"
2025-03-26,"5,00","5,00",False,766,1882,"0,00",MYSTERY,6,False,"66,00",5,"35,00","0,00"
2025-03-26,"20,00","20,00",False,231,653,"0,00",MYSTERY,8,False,"31,00",5,"34,00","0,00"
2025-03-26,"10,00","10,00",True,36,719,"32,97",MYSTERY,6,False,"50,00",3,"20,00","22,00"
2025-03-27,"10,00","10,00",False,97,314,"0,00",MYSTERY,6,False,"50,00",8,"33,00","0,00"
2025-03-27,"20,00","20,00",False,83,154,"0,00",MYSTERY,6,False,"100,00",7,"90,00","0,00"
2025-03-27,"5,00","5,00",False,651,851,"0,00",PKO,8,False,"100,00",2,"15,00","0,00"
2025-03-27,"10,00","10,00",False,329,727,"0,00",MYSTERY,6,False,"125,00",8,"90,00","0,00"
2025-03-27,"5,00","5,00",False,219,662,"0,00",MYSTERY,8,False,"125,00",8,"120,00","0,00"
2025-03-27,"10,00","10,00",True,3,299,"241,09",MYSTERY,6,True,"100,00",7,"61,00","13,00"
2025-04-01,"20,00","20,00",False,165,406,"0,00",MYSTERY,6,False,"57,00",8,"61,00","0,00"
2025-04-01,"10,00","10,00",True,68,710,"15,86",NORMAL,6,False,"100,00",8,"91,00","14,00"
2025-04-01,"10,00","10,00",False,811,3401,"5,00",PKO,8,False,"200,00",8,"150,00","0,00"
2025-04-01,"5,00","5,00",False,871,1732,"0,00",MYSTERY,8,False,"36,00",8,"50,00","0,00"
2025-04-01,"5,00","5,00",True,17,701,"32,23",NORMAL,6,False,"16,00",10,"4,00","38,00"
2025-04-01,"20,00","20,00",False,1321,3211,"0,00",MYSTERY,8,False,"166,00",8,"140,00","0,00"
2025-04-01,"10,00","20,00",False,654,2321,"0,00",NORMAL,8,False,"71,00",8,"97,00","0,00"
2025-04-01,"5,00","5,00",False,482,1267,"0,00",MYSTERY,6,False,"80,00",5,"55,00","0,00"
2025-04-03,"5,00","5,00",False,1771,3218,"0,00",MYSTERY,8,False,"15,00",8,"15,00","0,00"
2025-04-03,"5,00","10,00",True,123,1318,"7,90",MYSTERY,6,False,"50,00",5,"31,00","12,00"
2025-04-03,"20,00","20,00",False,811,1599,"0,00",PKO,6,False,"125,00",6,"90,00","0,00"
2025-04-03,"1,50","1,50",False,15,31,"0,00",SAT,6,False,"30,00",5,"21,00","0,00"
2025-04-03,"5,00","5,00",False,173,611,"2,82",PKO,6,False,"100,00",5,"75,00","0,00"
2025-04-03,"20,00","20,00",False,188,321,"0,00",MYSTERY,6,False,"100,00",4,"61,00","0,00"
2025-04-03,"6,00","6,00",False,32,100,"0,00",SAT,8,False,"31,00",5,"19,00","0,00"
2025-04-03,"10,00","10,00",False,123,759,"0,00",MYSTERY,6,False,"100,00",3,"40,00","0,00"
2025-04-04,"20,00","20,00",False,53,132,"0,00",NORMAL,8,False,"200,00",3,"24,00","0,00"
2025-04-04,"10,00","10,00",False,153,288,"0,00",PKO,6,False,"33,00",4,"24,00","0,00"
2025-04-04,"20,00","20,00",False,1331,2559,"0,00",MYSTERY,8,False,"16,00",8,"47,00","0,00"
2025-04-04,"10,00","10,00",False,651,3577,"1,00",PKO,6,False,"100,00",5,"61,00","0,00"
2025-04-04,"20,00","20,00",False,666,871,"0,00",MYSTERY,6,False,"60,00",4,"38,00","0,00"
2025-04-04,"5,00","5,00",False,533,871,"0,00",PKO,6,False,"100,00",5,"61,00","0,00"
2025-04-04,"20,00","20,00",False,973,1432,"0,00",MYSTERY,8,False,"200,00",5,"75,00","0,00"
2025-04-04,"5,00","5,00",True,112,1173,"10,40",MYSTERY,6,False,"100,00",3,"31,00","10,00"
2025-04-05,"20,00","9,50",False,42,111,"0,00",NORMAL,8,False,"200,00",3,"21,00","0,00"
2025-04-08,"20,00","20,00",True,46,623,"47,01",MYSTERY,6,False,"81,00",8,"126,00","18,00"
2025-04-08,"10,00","20,00",True,262,4585,"29,76",PKO,6,False,"100,00",10,"128,00","39,00"
2025-04-08,"20,00","20,00",False,988,1653,"0,00",MYSTERY,6,False,"100,00",10,"128,00","0,00"
2025-04-08,"10,00","20,00",False,761,1651,"0,00",MYSTERY,6,False,"166,00",8,"65,00","0,00"
2025-04-08,"10,00","10,00",True,739,8051,"13,70",PKO,6,False,"100,00",8,"106,00","13,00"
2025-04-08,"5,00","5,00",False,1339,6295,"0,00",NORMAL,6,False,"62,00",8,"61,00","0,00"
2025-04-08,"10,00","10,00",False,816,2317,"6,75",PKO,8,False,"61,00",8,"85,00","0,00"
2025-04-08,"5,00","5,00",False,212,1113,"0,00",MYSTERY,8,False,"25,00",8,"37,00","0,00"
2025-04-08,"10,00","10,00",False,2832,5871,"0,00",MYSTERY,6,False,"100,00",5,"60,00","0,00"
2025-04-09,"5,00","5,00",False,98,403,"0,00",MYSTERY,8,False,"16,00",8,"12,00","0,00"
2025-04-09,"5,00","5,00",False,763,876,"0,00",PKO,8,False,"100,00",2,"29,00","0,00"
2025-04-09,"10,00","10,00",True,15,113,"15,00",MYSTERY,6,False,"52,00",8,"60,00","25,00"
2025-04-09,"10,00","10,00",False,232,872,"0,00",MYSTERY,8,False,"16,00",8,"12,00","0,00"
2025-04-09,"5,00","5,00",False,111,187,"0,00",MYSTERY,6,False,"25,00",3,"11,00","0,00"
2025-04-09,"10,00","20,00",False,40,240,"0,00",MYSTERY,6,False,"31,00",8,"55,00","0,00"
2025-04-09,"10,00","10,00",False,407,1473,"0,00",NORMAL,9,False,"25,00",8,"39,00","0,00"
2025-04-09,"20,00","20,00",True,97,2360,"77,15",MYSTERY,7,False,"166,00",8,"131,00","11,00"
2025-04-09,"10,00","10,00",True,152,11621,"82,08",PKO,6,False,"41,00",6,"41,00","30,00"
2025-04-09,"5,00","5,00",False,1431,5432,"0,00",MYSTERY,6,False,"25,00",5,"35,00","0,00"
2025-04-09,"20,00","20,00",False,803,2794,"4,50",PKO,6,False,"100,00",5,"60,00","0,00"
2025-04-09,"5,00","5,00",False,1101,3210,"0,00",MYSTERY,8,False,"31,00",8,"50,00","0,00"
2025-04-09,"10,00","10,00",False,1559,5824,"0,00",MYSTERY,6,False,"100,00",4,"34,00","0,00"
2025-04-10,"10,00","10,00",True,18,125,"17,28",PKO,9,False,"100,00",6,"41,00","12,00"
2025-04-10,"5,00","5,00",True,69,1101,"13,50",PKO,6,False,"100,00",6,"90,00","70,00"
2025-04-10,"10,00","10,00",False,111,431,"0,00",PKO,6,False,"100,00",8,"90,00","0,00"
2025-04-10,"5,00","5,00",False,421,911,"0,00",MYSTERY,8,False,"100,00",8,"90,00","0,00"
2025-04-10,"10,00","10,00",False,45,114,"0,00",MYSTERY,6,False,"50,00",8,"60,00","0,00"
2025-04-10,"10,00","10,00",False,231,299,"0,00",MYSTERY,8,False,"31,00",8,"45,00","0,00"
2025-04-10,"10,00","10,00",True,8,247,"138,36",MYSTERY,6,False,"100,00",8,"90,00","39,00"
2025-04-10,"5,00","5,00",False,54,91,"0,00",MYSTERY,6,False,"25,00",3,"15,00","0,00"
2025-04-13,"2,50","2,50",False,31,71,"0,00",SAT,8,False,"25,00",5,"15,00","0,00"
2025-04-13,"3,00","3,00",False,13,57,"0,00",SAT,6,False,"25,00",5,"15,00","0,00"
2025-04-13,"10,00","10,00",False,488,1101,"0,00",MYSTERY,8,False,"61,00",8,"85,00","0,00"
2025-04-13,"5,00","10,00",True,112,1275,"12,49",NORMAL,9,False,"200,00",8,"121,00","26,00"
2025-04-13,"10,00","20,00",False,940,7402,"0,00",MYSTERY,6,False,"100,00",10,"160,00","0,00"
2025-04-13,"5,00","5,00",False,3,28,"0,00",SAT,8,True,"100,00",5,"25,00","0,00"
2025-04-13,"10,00","10,00",False,3,23,"0,00",SAT,8,True,"50,00",5,"25,00","0,00"
2025-04-13,"10,00","10,00",False,14,37,"0,00",SAT,6,False,"51,00",5,"18,00","0,00"
2025-04-13,"20,00","20,00",False,3112,5311,"0,00",PKO,6,False,"100,00",8,"110,00","0,00"
2025-04-13,"100,00","0,00",False,2931,5491,"0,00",MYSTERY,8,False,"208,00",15,"300,00","0,00"
2025-04-13,"20,00","20,00",False,4565,7619,"0,00",MYSTERY,9,False,"200,00",6,"136,00","0,00"
2025-04-13,"10,00","20,00",True,2142,18225,"14,99",PKO,6,False,"100,00",6,"90,00","9,00"
2025-04-13,"20,00","20,00",False,7183,9182,"0,00",MYSTERY,6,False,"100,00",7,"90,00","0,00"
2025-04-13,"5,00","5,00",False,1391,5439,"0,00",NORMAL,6,False,"50,00",6,"45,00","0,00"
2025-04-13,"5,00","5,00",False,1131,2314,"0,00",MYSTERY,8,False,"31,00",8,"61,00","0,00"
2025-04-13,"10,00","10,00",False,1326,2872,"0,00",NORMAL,9,False,"200,00",6,"100,00","0,00"
2025-04-13,"5,00","5,00",False,232,1294,"0,00",MYSTERY,6,False,"100,00",5,"41,00","0,00"
2025-04-13,"10,00","10,00",False,33,114,"0,00",SAT,6,False,"14,00",5,"19,00","0,00"
2025-04-13,"10,00","10,00",False,3611,5246,"0,00",MYSTERY,5,False,"50,00",3,"42,00","0,00"
2025-04-13,"20,00","20,00",False,871,1715,"0,00",MYSTERY,6,False,"166,00",5,"71,00","0,00"
2025-04-13,"5,00","5,00",False,51,164,"0,00",SAT,6,False,"100,00",5,"30,00","0,00"
2025-04-13,"10,00","10,00",False,69,313,"0,00",MYSTERY,6,False,"15,00",3,"8,00","0,00"
2025-04-14,"10,00","10,00",False,2879,9871,"2,25",PKO,6,False,"100,00",8,"105,00","0,00"
2025-04-14,"10,00","10,00",False,971,4321,"4,50",PKO,6,False,"100,00",8,"120,00","0,00"
2025-04-14,"5,00","5,00",False,909,1504,"0,00",MYSTERY,6,False,"71,00",9,"91,00","0,00"
2025-04-14,"10,00","10,00",False,738,1981,"0,00",MYSTERY,6,False,"20,00",8,"101,00","0,00"
2025-04-14,"10,00","20,00",False,6174,10544,"0,00",PKO,6,False,"100,00",8,"101,00","0,00"
2025-04-14,"5,00","10,00",False,611,918,"0,00",MYSTERY,8,False,"71,00",8,"81,00","0,00"
2025-04-14,"10,00","10,00",False,167,391,"0,00",MYSTERY,6,False,"100,00",3,"0,00","0,00"
2025-04-14,"5,00","5,00",False,511,1191,"0,00",MYSTERY,6,False,"100,00",5,"43,00","0,00"
2025-04-14,"10,00","10,00",False,1911,4021,"0,00",MYSTERY,6,False,"50,00",5,"75,00","0,00"
2025-04-14,"20,00","20,00",False,894,3173,"13,50",PKO,6,False,"100,00",6,"90,00","0,00"
2025-04-14,"5,00","5,00",False,412,1123,"0,00",MYSTERY,6,False,"62,00",9,"85,00","0,00"
2025-04-14,"5,00","5,00",False,295,1220,"0,00",MYSTERY,6,False,"42,00",3,"23,00","0,00"
2025-04-15,"20,00","20,00",True,9,151,"49,02",MYSTERY,6,False,"100,00",7,"90,00","49,00"
2025-04-15,"10,00","10,00",False,165,291,"2,25",PKO,6,False,"125,00",10,"124,00","0,00"
2025-04-15,"5,00","5,00",True,53,361,"8,02",NORMAL,6,False,"50,00",10,"64,00","41,00"
2025-04-15,"10,00","10,00",False,422,761,"0,00",PKO,6,False,"166,00",10,"144,00","0,00"
2025-04-15,"10,00","20,00",False,3632,5671,"0,00",MYSTERY,8,False,"100,00",10,"150,00","0,00"
2025-04-15,"20,00","20,00",False,157,593,"0,00",MYSTERY,6,False,"125,00",10,"150,00","0,00"
2025-04-15,"5,00","5,00",False,1193,4329,"0,00",MYSTERY,6,False,"100,00",9,"100,00","0,00"
2025-04-15,"10,00","10,00",False,2221,2234,"0,00",PKO,7,False,"100,00",9,"138,00","0,00"
2025-04-15,"5,00","5,00",False,111,516,"0,00",NORMAL,6,False,"31,00",10,"38,00","0,00"
2025-04-15,"10,00","20,00",True,124,2506,"23,26",MYSTERY,8,False,"200,00",8,"150,00","21,00"
2025-04-15,"5,00","5,00",True,1,488,"318,99",PKO,6,True,"100,00",8,"105,00","65,00"
2025-04-16,"5,00","5,00",False,188,287,"0,00",SPIN & GO - PKO,3,False,"15,00",2,"16,00","0,00"
2025-04-16,"5,00","5,00",False,211,677,"1,13",PKO,8,False,"100,00",2,"32,00","0,00"
2025-04-16,"10,00","10,00",False,121,289,"0,00",MYSTERY,6,False,"62,00",8,"86,00","0,00"
2025-04-16,"5,00","5,00",False,35,164,"0,00",MYSTERY,6,False,"25,00",3,"18,00","0,00"
2025-04-16,"5,00","5,00",True,56,586,"9,76",PKO,6,False,"100,00",5,"65,00","8,00"
2025-04-16,"5,00","5,00",False,321,584,"0,00",MYSTERY,6,False,"15,00",8,"12,00","0,00"
2025-04-17,"5,00","5,00",False,731,1763,"0,00",MYSTERY,6,False,"66,00",5,"41,00","0,00"
2025-04-17,"5,00","5,00",False,455,1321,"0,00",MYSTERY,8,False,"16,00",8,"28,00","0,00"
2025-04-17,"10,00","10,00",True,41,5298,"91,62",MYSTERY,5,False,"50,00",5,"45,00","9,00"
2025-04-17,"10,00","10,00",False,163,355,"2,25",PKO,8,False,"71,00",7,"62,00","0,00"
2025-04-17,"5,00","5,00",False,651,1100,"0,00",MYSTERY,6,False,"100,00",3,"41,00","0,00"
2025-04-17,"10,00","10,00",True,95,673,"16,66",MYSTERY,8,False,"45,00",5,"45,00","9,00"
2025-04-18,"5,00","5,00",True,25,330,"23,63",MYSTERY,6,False,"15,00",3,"13,00","14,00"
2025-04-22,"10,00","10,00",False,1331,4329,"0,00",MYSTERY,8,False,"62,00",8,"92,00","0,00"
2025-04-22,"5,00","5,00",False,264,874,"0,00",MYSTERY,8,False,"12,00",8,"1,00","0,00"
2025-04-22,"10,00","10,00",False,1332,5162,"2,00",PKO,6,False,"100,00",6,"90,00","0,00"
2025-04-22,"10,00","10,00",True,32,793,"28,35",NORMAL,6,False,"40,00",8,"34,00","43,00"
2025-04-22,"5,00","10,00",False,1321,1982,"0,00",MYSTERY,6,False,"83,00",9,"105,00","0,00"
2025-04-22,"10,00","10,00",False,633,913,"2,25",PKO,6,False,"100,00",8,"95,00","0,00"
2025-04-22,"5,00","5,00",False,711,1219,"0,00",MYSTERY,8,False,"50,00",8,"75,00","0,00"
2025-04-23,"10,00","10,00",False,1932,4932,"0,00",PKO,6,False,"62,00",6,"54,00","0,00"
2025-04-23,"5,00","5,00",False,1192,1594,"0,00",PKO,6,False,"100,00",5,"70,00","0,00"
2025-04-23,"10,00","10,00",False,439,736,"2,25",PKO,6,False,"100,00",8,"95,00","0,00"
2025-04-23,"5,00","5,00",False,731,1223,"0,00",MYSTERY,6,False,"50,00",9,"81,00","0,00"
2025-04-23,"10,00","10,00",False,248,1170,"0,00",MYSTERY,6,False,"100,00",6,"82,00","0,00"
2025-04-23,"5,00","5,00",True,46,894,"48,01",MYSTERY,8,False,"71,00",8,"92,00","77,00"
2025-04-23,"5,00","5,00",False,1774,4810,"3,75",PKO,6,False,"100,00",5,"44,00","0,00"
2025-04-25,"5,00","5,00",True,76,1674,"18,41",SPIN & GO - PKO,3,False,"25,00",2,"20,00","52,00"
2025-04-27,"10,00","10,00",False,559,1321,"0,00",MYSTERY,8,False,"20,00",8,"25,00","0,00"
2025-04-27,"20,00","20,00",False,78,212,"0,00",PKO,6,False,"40,00",5,"25,00","0,00"
2025-04-27,"5,00","5,00",False,419,982,"0,00",NORMAL,9,False,"50,00",8,"75,00","0,00"
2025-04-27,"10,00","20,00",False,260,577,"0,00",NORMAL,6,False,"50,00",8,"47,00","0,00"
2025-04-27,"10,00","10,00",False,52,112,"0,00",MYSTERY,6,False,"15,00",3,"11,00","0,00"
2025-04-27,"5,00","5,00",False,121,162,"0,00",MYSTERY,6,False,"100,00",3,"0,00","0,00"
2025-04-27,"10,00","10,00",False,544,767,"0,00",MYSTERY,8,False,"35,00",5,"30,00","0,00"
2025-04-27,"10,00","10,00",False,3432,5344,"0,00",PKO,6,False,"35,00",4,"18,00","0,00"
2025-04-27,"5,00","5,00",False,176,1003,"0,00",MYSTERY,6,False,"70,00",3,"19,00","0,00"
2025-04-27,"20,00","20,00",False,132,284,"0,00",PKO,6,False,"200,00",5,"70,00","0,00"
2025-04-28,"20,00","20,00",False,132,234,"0,00",MYSTERY,6,False,"100,00",10,"133,00","0,00"
2025-04-28,"10,00","10,00",True,27,321,"21,68",PKO,6,False,"83,00",10,"102,00","1,00"
2025-04-28,"5,00","5,00",True,72,886,"9,27",PKO,6,False,"100,00",5,"45,00","1,00"
2025-04-28,"10,00","10,00",False,875,1675,"0,00",MYSTERY,6,False,"208,00",8,"137,00","0,00"
2025-04-28,"10,00","10,00",False,637,1232,"0,00",PKO,9,False,"100,00",7,"121,00","0,00"
2025-04-28,"5,00","5,00",False,1023,1812,"0,00",MYSTERY,6,False,"100,00",5,"38,00","0,00"
2025-04-28,"10,00","10,00",False,271,722,"0,00",PKO,6,False,"66,00",6,"62,00","0,00"
2025-04-28,"5,00","5,00",False,444,827,"0,00",MYSTERY,6,False,"56,00",6,"71,00","0,00"
2025-04-28,"10,00","10,00",False,232,542,"0,00",PKO,6,False,"32,00",4,"25,00","0,00"
2025-04-28,"5,00","5,00",False,342,744,"0,00",MYSTERY,6,False,"23,00",3,"26,00","0,00"
